dteday,season,yr,weekday,hr,rider_type,riders,COGS,price,Revenue,Profit
26/02/2021,1,0,6,14,casual,57,1.24,3.99,227.43,226.19
26/02/2021,1,0,6,14,registered,154,1.24,3.99,614.46,613.22
26/02/2021,1,0,6,15,casual,40,1.24,3.99,159.6,158.36
26/02/2021,1,0,6,15,registered,125,1.24,3.99,498.75,497.51
26/02/2021,1,0,6,16,casual,41,1.24,3.99,163.59,162.35
26/02/2021,1,0,6,16,registered,130,1.24,3.99,518.7,517.46
26/02/2021,1,0,6,17,casual,53,1.24,3.99,211.47,210.23
26/02/2021,1,0,6,17,registered,130,1.24,3.99,518.7,517.46
26/02/2021,1,0,6,18,casual,26,1.24,3.99,103.74,102.5
26/02/2021,1,0,6,18,registered,111,1.24,3.99,442.89,441.65
26/02/2021,1,0,6,19,casual,30,1.24,3.99,119.7,118.46
26/02/2021,1,0,6,19,registered,64,1.24,3.99,255.36,254.12
26/02/2021,1,0,6,20,casual,8,1.24,3.99,31.92,30.68
26/02/2021,1,0,6,20,registered,60,1.24,3.99,239.4,238.16
26/02/2021,1,0,6,21,casual,9,1.24,3.99,35.91,34.67
26/02/2021,1,0,6,21,registered,59,1.24,3.99,235.41,234.17
26/02/2021,1,0,6,22,casual,8,1.24,3.99,31.92,30.68
26/02/2021,1,0,6,22,registered,38,1.24,3.99,151.62,150.38
26/02/2021,1,0,6,23,casual,5,1.24,3.99,19.95,18.71
26/02/2021,1,0,6,23,registered,29,1.24,3.99,115.71,114.47
26/02/2022,1,1,0,0,casual,7,1.56,4.99,34.93,33.37
26/02/2022,1,1,0,0,registered,63,1.56,4.99,314.37,312.81
26/02/2022,1,1,0,1,casual,5,1.56,4.99,24.95,23.39
26/02/2022,1,1,0,1,registered,50,1.56,4.99,249.5,247.94
26/02/2022,1,1,0,2,casual,5,1.56,4.99,24.95,23.39
26/02/2022,1,1,0,2,registered,37,1.56,4.99,184.63,183.07
26/02/2022,1,1,0,3,casual,0,1.56,4.99,0,-1.56
26/02/2022,1,1,0,3,registered,21,1.56,4.99,104.79,103.23
26/02/2022,1,1,0,4,casual,1,1.56,4.99,4.99,3.43
26/02/2022,1,1,0,4,registered,5,1.56,4.99,24.95,23.39
26/02/2022,1,1,0,5,casual,0,1.56,4.99,0,-1.56
26/02/2022,1,1,0,5,registered,5,1.56,4.99,24.95,23.39
26/02/2022,1,1,0,6,casual,0,1.56,4.99,0,-1.56
26/02/2022,1,1,0,6,registered,2,1.56,4.99,9.98,8.42
26/02/2022,1,1,0,7,casual,2,1.56,4.99,9.98,8.42
26/02/2022,1,1,0,7,registered,20,1.56,4.99,99.8,98.24
26/02/2022,1,1,0,8,casual,2,1.56,4.99,9.98,8.42
26/02/2022,1,1,0,8,registered,57,1.56,4.99,284.43,282.87
26/02/2022,1,1,0,9,casual,11,1.56,4.99,54.89,53.33
26/02/2022,1,1,0,9,registered,76,1.56,4.99,379.24,377.68
26/02/2022,1,1,0,10,casual,27,1.56,4.99,134.73,133.17
26/02/2022,1,1,0,10,registered,161,1.56,4.99,803.39,801.83
26/02/2022,1,1,0,11,casual,43,1.56,4.99,214.57,213.01
26/02/2022,1,1,0,11,registered,184,1.56,4.99,918.16,916.6
26/02/2022,1,1,0,12,casual,49,1.56,4.99,244.51,242.95
26/02/2022,1,1,0,12,registered,256,1.56,4.99,1277.44,1275.88
26/02/2022,1,1,0,13,casual,58,1.56,4.99,289.42,287.86
26/02/2022,1,1,0,13,registered,267,1.56,4.99,1332.33,1330.77
26/02/2022,1,1,0,14,casual,68,1.56,4.99,339.32,337.76
26/02/2022,1,1,0,14,registered,263,1.56,4.99,1312.37,1310.81
26/02/2022,1,1,0,15,casual,72,1.56,4.99,359.28,357.72
26/02/2022,1,1,0,15,registered,281,1.56,4.99,1402.19,1400.63
26/02/2022,1,1,0,16,casual,64,1.56,4.99,319.36,317.8
26/02/2022,1,1,0,16,registered,275,1.56,4.99,1372.25,1370.69
26/02/2022,1,1,0,17,casual,46,1.56,4.99,229.54,227.98
26/02/2022,1,1,0,17,registered,241,1.56,4.99,1202.59,1201.03
26/02/2022,1,1,0,18,casual,17,1.56,4.99,84.83,83.27
26/02/2022,1,1,0,18,registered,199,1.56,4.99,993.01,991.45
26/02/2022,1,1,0,19,casual,13,1.56,4.99,64.87,63.31
26/02/2022,1,1,0,19,registered,130,1.56,4.99,648.7,647.14
26/02/2022,1,1,0,20,casual,9,1.56,4.99,44.91,43.35
26/02/2022,1,1,0,20,registered,79,1.56,4.99,394.21,392.65
26/02/2022,1,1,0,21,casual,8,1.56,4.99,39.92,38.36
26/02/2022,1,1,0,21,registered,75,1.56,4.99,374.25,372.69
26/02/2022,1,1,0,22,casual,3,1.56,4.99,14.97,13.41
26/02/2022,1,1,0,22,registered,68,1.56,4.99,339.32,337.76
26/02/2022,1,1,0,23,casual,5,1.56,4.99,24.95,23.39
26/02/2022,1,1,0,23,registered,59,1.56,4.99,294.41,292.85
26/03/2021,2,0,6,0,casual,3,1.24,3.99,11.97,10.73
26/03/2021,2,0,6,0,registered,25,1.24,3.99,99.75,98.51
26/03/2021,2,0,6,1,casual,3,1.24,3.99,11.97,10.73
26/03/2021,2,0,6,1,registered,24,1.24,3.99,95.76,94.52
26/03/2021,2,0,6,2,casual,4,1.24,3.99,15.96,14.72
26/03/2021,2,0,6,2,registered,21,1.24,3.99,83.79,82.55
26/03/2021,2,0,6,3,casual,2,1.24,3.99,7.98,6.74
26/03/2021,2,0,6,3,registered,7,1.24,3.99,27.93,26.69
26/03/2021,2,0,6,4,casual,2,1.24,3.99,7.98,6.74
26/03/2021,2,0,6,4,registered,4,1.24,3.99,15.96,14.72
26/03/2021,2,0,6,5,casual,0,1.24,3.99,0,-1.24
26/03/2021,2,0,6,5,registered,8,1.24,3.99,31.92,30.68
26/03/2021,2,0,6,6,casual,2,1.24,3.99,7.98,6.74
26/03/2021,2,0,6,6,registered,8,1.24,3.99,31.92,30.68
26/03/2021,2,0,6,7,casual,18,1.24,3.99,71.82,70.58
26/03/2021,2,0,6,7,registered,23,1.24,3.99,91.77,90.53
26/03/2021,2,0,6,8,casual,24,1.24,3.99,95.76,94.52
26/03/2021,2,0,6,8,registered,42,1.24,3.99,167.58,166.34
26/03/2021,2,0,6,9,casual,32,1.24,3.99,127.68,126.44
26/03/2021,2,0,6,9,registered,68,1.24,3.99,271.32,270.08
26/03/2021,2,0,6,10,casual,32,1.24,3.99,127.68,126.44
26/03/2021,2,0,6,10,registered,93,1.24,3.99,371.07,369.83
26/03/2021,2,0,6,11,casual,75,1.24,3.99,299.25,298.01
26/03/2021,2,0,6,11,registered,93,1.24,3.99,371.07,369.83
26/03/2021,2,0,6,12,casual,98,1.24,3.99,391.02,389.78
26/03/2021,2,0,6,12,registered,129,1.24,3.99,514.71,513.47
26/03/2021,2,0,6,13,casual,94,1.24,3.99,375.06,373.82
26/03/2021,2,0,6,13,registered,145,1.24,3.99,578.55,577.31
26/03/2021,2,0,6,14,casual,93,1.24,3.99,371.07,369.83
26/03/2021,2,0,6,14,registered,123,1.24,3.99,490.77,489.53
26/03/2021,2,0,6,15,casual,110,1.24,3.99,438.9,437.66
26/03/2021,2,0,6,15,registered,109,1.24,3.99,434.91,433.67
26/03/2021,2,0,6,16,casual,118,1.24,3.99,470.82,469.58
26/03/2021,2,0,6,16,registered,130,1.24,3.99,518.7,517.46
26/03/2021,2,0,6,17,casual,102,1.24,3.99,406.98,405.74
26/03/2021,2,0,6,17,registered,101,1.24,3.99,402.99,401.75
26/03/2021,2,0,6,18,casual,64,1.24,3.99,255.36,254.12
26/03/2021,2,0,6,18,registered,89,1.24,3.99,355.11,353.87
26/03/2021,2,0,6,19,casual,45,1.24,3.99,179.55,178.31
26/03/2021,2,0,6,19,registered,93,1.24,3.99,371.07,369.83
26/03/2021,2,0,6,20,casual,18,1.24,3.99,71.82,70.58
26/03/2021,2,0,6,20,registered,67,1.24,3.99,267.33,266.09
26/03/2021,2,0,6,21,casual,15,1.24,3.99,59.85,58.61
26/03/2021,2,0,6,21,registered,36,1.24,3.99,143.64,142.4
26/03/2021,2,0,6,22,casual,17,1.24,3.99,67.83,66.59
26/03/2021,2,0,6,22,registered,46,1.24,3.99,183.54,182.3
26/03/2021,2,0,6,23,casual,10,1.24,3.99,39.9,38.66
26/03/2021,2,0,6,23,registered,31,1.24,3.99,123.69,122.45
26/03/2022,2,1,1,0,casual,10,1.56,4.99,49.9,48.34
26/03/2022,2,1,1,0,registered,23,1.56,4.99,114.77,113.21
26/03/2022,2,1,1,1,casual,18,1.56,4.99,89.82,88.26
26/03/2022,2,1,1,1,registered,10,1.56,4.99,49.9,48.34
26/03/2022,2,1,1,2,casual,14,1.56,4.99,69.86,68.3
26/03/2022,2,1,1,2,registered,6,1.56,4.99,29.94,28.38
26/03/2022,2,1,1,3,casual,0,1.56,4.99,0,-1.56
26/03/2022,2,1,1,3,registered,1,1.56,4.99,4.99,3.43
26/03/2022,2,1,1,4,casual,0,1.56,4.99,0,-1.56
26/03/2022,2,1,1,4,registered,4,1.56,4.99,19.96,18.4
26/03/2022,2,1,1,5,casual,0,1.56,4.99,0,-1.56
26/03/2022,2,1,1,5,registered,36,1.56,4.99,179.64,178.08
26/03/2022,2,1,1,6,casual,7,1.56,4.99,34.93,33.37
26/03/2022,2,1,1,6,registered,110,1.56,4.99,548.9,547.34
26/03/2022,2,1,1,7,casual,15,1.56,4.99,74.85,73.29
26/03/2022,2,1,1,7,registered,355,1.56,4.99,1771.45,1769.89
26/03/2022,2,1,1,8,casual,32,1.56,4.99,159.68,158.12
26/03/2022,2,1,1,8,registered,625,1.56,4.99,3118.75,3117.19
26/03/2022,2,1,1,9,casual,37,1.56,4.99,184.63,183.07
26/03/2022,2,1,1,9,registered,245,1.56,4.99,1222.55,1220.99
26/03/2022,2,1,1,10,casual,55,1.56,4.99,274.45,272.89
26/03/2022,2,1,1,10,registered,98,1.56,4.99,489.02,487.46
26/03/2022,2,1,1,11,casual,47,1.56,4.99,234.53,232.97
26/03/2022,2,1,1,11,registered,131,1.56,4.99,653.69,652.13
26/03/2022,2,1,1,12,casual,63,1.56,4.99,314.37,312.81
26/03/2022,2,1,1,12,registered,216,1.56,4.99,1077.84,1076.28
26/03/2022,2,1,1,13,casual,79,1.56,4.99,394.21,392.65
26/03/2022,2,1,1,13,registered,222,1.56,4.99,1107.78,1106.22
26/03/2022,2,1,1,14,casual,58,1.56,4.99,289.42,287.86
26/03/2022,2,1,1,14,registered,159,1.56,4.99,793.41,791.85
26/03/2022,2,1,1,15,casual,66,1.56,4.99,329.34,327.78
26/03/2022,2,1,1,15,registered,157,1.56,4.99,783.43,781.87
26/03/2022,2,1,1,16,casual,60,1.56,4.99,299.4,297.84
26/03/2022,2,1,1,16,registered,245,1.56,4.99,1222.55,1220.99
26/03/2022,2,1,1,17,casual,65,1.56,4.99,324.35,322.79
26/03/2022,2,1,1,17,registered,599,1.56,4.99,2989.01,2987.45
26/03/2022,2,1,1,18,casual,90,1.56,4.99,449.1,447.54
26/03/2022,2,1,1,18,registered,594,1.56,4.99,2964.06,2962.5
26/03/2022,2,1,1,19,casual,41,1.56,4.99,204.59,203.03
26/03/2022,2,1,1,19,registered,417,1.56,4.99,2080.83,2079.27
26/03/2022,2,1,1,20,casual,12,1.56,4.99,59.88,58.32
26/03/2022,2,1,1,20,registered,209,1.56,4.99,1042.91,1041.35
26/03/2022,2,1,1,21,casual,11,1.56,4.99,54.89,53.33
26/03/2022,2,1,1,21,registered,175,1.56,4.99,873.25,871.69
26/03/2022,2,1,1,22,casual,13,1.56,4.99,64.87,63.31
26/03/2022,2,1,1,22,registered,80,1.56,4.99,399.2,397.64
26/03/2022,2,1,1,23,casual,2,1.56,4.99,9.98,8.42
26/03/2022,2,1,1,23,registered,46,1.56,4.99,229.54,227.98
26/04/2021,2,0,2,0,casual,10,1.24,3.99,39.9,38.66
26/04/2021,2,0,2,0,registered,17,1.24,3.99,67.83,66.59
26/04/2021,2,0,2,1,casual,16,1.24,3.99,63.84,62.6
26/04/2021,2,0,2,1,registered,5,1.24,3.99,19.95,18.71
26/04/2021,2,0,2,2,casual,17,1.24,3.99,67.83,66.59
26/04/2021,2,0,2,2,registered,9,1.24,3.99,35.91,34.67
26/04/2021,2,0,2,3,casual,17,1.24,3.99,67.83,66.59
26/04/2021,2,0,2,3,registered,4,1.24,3.99,15.96,14.72
26/04/2021,2,0,2,4,casual,2,1.24,3.99,7.98,6.74
26/04/2021,2,0,2,4,registered,4,1.24,3.99,15.96,14.72
26/04/2021,2,0,2,5,casual,0,1.24,3.99,0,-1.24
26/04/2021,2,0,2,5,registered,16,1.24,3.99,63.84,62.6
26/04/2021,2,0,2,6,casual,0,1.24,3.99,0,-1.24
26/04/2021,2,0,2,6,registered,80,1.24,3.99,319.2,317.96
26/04/2021,2,0,2,7,casual,16,1.24,3.99,63.84,62.6
26/04/2021,2,0,2,7,registered,254,1.24,3.99,1013.46,1012.22
26/04/2021,2,0,2,8,casual,32,1.24,3.99,127.68,126.44
26/04/2021,2,0,2,8,registered,417,1.24,3.99,1663.83,1662.59
26/04/2021,2,0,2,9,casual,35,1.24,3.99,139.65,138.41
26/04/2021,2,0,2,9,registered,164,1.24,3.99,654.36,653.12
26/04/2021,2,0,2,10,casual,22,1.24,3.99,87.78,86.54
26/04/2021,2,0,2,10,registered,98,1.24,3.99,391.02,389.78
26/04/2021,2,0,2,11,casual,40,1.24,3.99,159.6,158.36
26/04/2021,2,0,2,11,registered,132,1.24,3.99,526.68,525.44
26/04/2021,2,0,2,12,casual,40,1.24,3.99,159.6,158.36
26/04/2021,2,0,2,12,registered,146,1.24,3.99,582.54,581.3
26/04/2021,2,0,2,13,casual,37,1.24,3.99,147.63,146.39
26/04/2021,2,0,2,13,registered,139,1.24,3.99,554.61,553.37
26/04/2021,2,0,2,14,casual,40,1.24,3.99,159.6,158.36
26/04/2021,2,0,2,14,registered,115,1.24,3.99,458.85,457.61
26/04/2021,2,0,2,15,casual,34,1.24,3.99,135.66,134.42
26/04/2021,2,0,2,15,registered,119,1.24,3.99,474.81,473.57
26/04/2021,2,0,2,16,casual,40,1.24,3.99,159.6,158.36
26/04/2021,2,0,2,16,registered,251,1.24,3.99,1001.49,1000.25
26/04/2021,2,0,2,17,casual,66,1.24,3.99,263.34,262.1
26/04/2021,2,0,2,17,registered,455,1.24,3.99,1815.45,1814.21
26/04/2021,2,0,2,18,casual,65,1.24,3.99,259.35,258.11
26/04/2021,2,0,2,18,registered,463,1.24,3.99,1847.37,1846.13
26/04/2021,2,0,2,19,casual,42,1.24,3.99,167.58,166.34
26/04/2021,2,0,2,19,registered,286,1.24,3.99,1141.14,1139.9
26/04/2021,2,0,2,20,casual,35,1.24,3.99,139.65,138.41
26/04/2021,2,0,2,20,registered,199,1.24,3.99,794.01,792.77
26/04/2021,2,0,2,21,casual,33,1.24,3.99,131.67,130.43
26/04/2021,2,0,2,21,registered,162,1.24,3.99,646.38,645.14
26/04/2021,2,0,2,22,casual,32,1.24,3.99,127.68,126.44
26/04/2021,2,0,2,22,registered,116,1.24,3.99,462.84,461.6
26/04/2021,2,0,2,23,casual,7,1.24,3.99,27.93,26.69
26/04/2021,2,0,2,23,registered,71,1.24,3.99,283.29,282.05
26/04/2022,2,1,4,0,casual,1,1.56,4.99,4.99,3.43
26/04/2022,2,1,4,0,registered,42,1.56,4.99,209.58,208.02
26/04/2022,2,1,4,1,casual,1,1.56,4.99,4.99,3.43
26/04/2022,2,1,4,1,registered,22,1.56,4.99,109.78,108.22
26/04/2022,2,1,4,2,casual,3,1.56,4.99,14.97,13.41
26/04/2022,2,1,4,2,registered,10,1.56,4.99,49.9,48.34
26/04/2022,2,1,4,3,casual,1,1.56,4.99,4.99,3.43
26/04/2022,2,1,4,3,registered,5,1.56,4.99,24.95,23.39
26/04/2022,2,1,4,4,casual,1,1.56,4.99,4.99,3.43
26/04/2022,2,1,4,4,registered,2,1.56,4.99,9.98,8.42
26/04/2022,2,1,4,5,casual,0,1.56,4.99,0,-1.56
26/04/2022,2,1,4,5,registered,17,1.56,4.99,84.83,83.27
26/04/2022,2,1,4,6,casual,5,1.56,4.99,24.95,23.39
26/04/2022,2,1,4,6,registered,122,1.56,4.99,608.78,607.22
26/04/2022,2,1,4,7,casual,3,1.56,4.99,14.97,13.41
26/04/2022,2,1,4,7,registered,222,1.56,4.99,1107.78,1106.22
26/04/2022,2,1,4,8,casual,4,1.56,4.99,19.96,18.4
26/04/2022,2,1,4,8,registered,358,1.56,4.99,1786.42,1784.86
26/04/2022,2,1,4,9,casual,12,1.56,4.99,59.88,58.32
26/04/2022,2,1,4,9,registered,189,1.56,4.99,943.11,941.55
26/04/2022,2,1,4,10,casual,14,1.56,4.99,69.86,68.3
26/04/2022,2,1,4,10,registered,125,1.56,4.99,623.75,622.19
26/04/2022,2,1,4,11,casual,16,1.56,4.99,79.84,78.28
26/04/2022,2,1,4,11,registered,135,1.56,4.99,673.65,672.09
26/04/2022,2,1,4,12,casual,24,1.56,4.99,119.76,118.2
26/04/2022,2,1,4,12,registered,180,1.56,4.99,898.2,896.64
26/04/2022,2,1,4,13,casual,19,1.56,4.99,94.81,93.25
26/04/2022,2,1,4,13,registered,178,1.56,4.99,888.22,886.66
26/04/2022,2,1,4,14,casual,37,1.56,4.99,184.63,183.07
26/04/2022,2,1,4,14,registered,132,1.56,4.99,658.68,657.12
26/04/2022,2,1,4,15,casual,39,1.56,4.99,194.61,193.05
26/04/2022,2,1,4,15,registered,165,1.56,4.99,823.35,821.79
26/04/2022,2,1,4,16,casual,37,1.56,4.99,184.63,183.07
26/04/2022,2,1,4,16,registered,281,1.56,4.99,1402.19,1400.63
26/04/2022,2,1,4,17,casual,49,1.56,4.99,244.51,242.95
26/04/2022,2,1,4,17,registered,565,1.56,4.99,2819.35,2817.79
26/04/2022,2,1,4,18,casual,75,1.56,4.99,374.25,372.69
26/04/2022,2,1,4,18,registered,589,1.56,4.99,2939.11,2937.55
26/04/2022,2,1,4,19,casual,57,1.56,4.99,284.43,282.87
26/04/2022,2,1,4,19,registered,407,1.56,4.99,2030.93,2029.37
26/04/2022,2,1,4,20,casual,23,1.56,4.99,114.77,113.21
26/04/2022,2,1,4,20,registered,314,1.56,4.99,1566.86,1565.3
26/04/2022,2,1,4,21,casual,28,1.56,4.99,139.72,138.16
26/04/2022,2,1,4,21,registered,222,1.56,4.99,1107.78,1106.22
26/04/2022,2,1,4,22,casual,20,1.56,4.99,99.8,98.24
26/04/2022,2,1,4,22,registered,163,1.56,4.99,813.37,811.81
26/04/2022,2,1,4,23,casual,6,1.56,4.99,29.94,28.38
26/04/2022,2,1,4,23,registered,106,1.56,4.99,528.94,527.38
26/05/2021,2,0,4,0,casual,11,1.24,3.99,43.89,42.65
26/05/2021,2,0,4,0,registered,34,1.24,3.99,135.66,134.42
26/05/2021,2,0,4,1,casual,3,1.24,3.99,11.97,10.73
26/05/2021,2,0,4,1,registered,13,1.24,3.99,51.87,50.63
26/05/2021,2,0,4,2,casual,7,1.24,3.99,27.93,26.69
26/05/2021,2,0,4,2,registered,7,1.24,3.99,27.93,26.69
26/05/2021,2,0,4,3,casual,0,1.24,3.99,0,-1.24
26/05/2021,2,0,4,3,registered,4,1.24,3.99,15.96,14.72
26/05/2021,2,0,4,4,casual,0,1.24,3.99,0,-1.24
26/05/2021,2,0,4,4,registered,2,1.24,3.99,7.98,6.74
26/05/2021,2,0,4,5,casual,2,1.24,3.99,7.98,6.74
26/05/2021,2,0,4,5,registered,25,1.24,3.99,99.75,98.51
26/05/2021,2,0,4,6,casual,4,1.24,3.99,15.96,14.72
26/05/2021,2,0,4,6,registered,94,1.24,3.99,375.06,373.82
26/05/2021,2,0,4,7,casual,16,1.24,3.99,63.84,62.6
26/05/2021,2,0,4,7,registered,270,1.24,3.99,1077.3,1076.06
26/05/2021,2,0,4,8,casual,31,1.24,3.99,123.69,122.45
26/05/2021,2,0,4,8,registered,458,1.24,3.99,1827.42,1826.18
26/05/2021,2,0,4,9,casual,22,1.24,3.99,87.78,86.54
26/05/2021,2,0,4,9,registered,194,1.24,3.99,774.06,772.82
26/05/2021,2,0,4,10,casual,49,1.24,3.99,195.51,194.27
26/05/2021,2,0,4,10,registered,94,1.24,3.99,375.06,373.82
26/05/2021,2,0,4,11,casual,36,1.24,3.99,143.64,142.4
26/05/2021,2,0,4,11,registered,124,1.24,3.99,494.76,493.52
26/05/2021,2,0,4,12,casual,53,1.24,3.99,211.47,210.23
26/05/2021,2,0,4,12,registered,141,1.24,3.99,562.59,561.35
26/05/2021,2,0,4,13,casual,52,1.24,3.99,207.48,206.24
26/05/2021,2,0,4,13,registered,145,1.24,3.99,578.55,577.31
26/05/2021,2,0,4,14,casual,44,1.24,3.99,175.56,174.32
26/05/2021,2,0,4,14,registered,145,1.24,3.99,578.55,577.31
26/05/2021,2,0,4,15,casual,40,1.24,3.99,159.6,158.36
26/05/2021,2,0,4,15,registered,101,1.24,3.99,402.99,401.75
26/05/2021,2,0,4,16,casual,58,1.24,3.99,231.42,230.18
26/05/2021,2,0,4,16,registered,233,1.24,3.99,929.67,928.43
26/05/2021,2,0,4,17,casual,49,1.24,3.99,195.51,194.27
26/05/2021,2,0,4,17,registered,445,1.24,3.99,1775.55,1774.31
26/05/2021,2,0,4,18,casual,74,1.24,3.99,295.26,294.02
26/05/2021,2,0,4,18,registered,404,1.24,3.99,1611.96,1610.72
26/05/2021,2,0,4,19,casual,67,1.24,3.99,267.33,266.09
26/05/2021,2,0,4,19,registered,311,1.24,3.99,1240.89,1239.65
26/05/2021,2,0,4,20,casual,55,1.24,3.99,219.45,218.21
26/05/2021,2,0,4,20,registered,267,1.24,3.99,1065.33,1064.09
26/05/2021,2,0,4,21,casual,45,1.24,3.99,179.55,178.31
26/05/2021,2,0,4,21,registered,178,1.24,3.99,710.22,708.98
26/05/2021,2,0,4,22,casual,23,1.24,3.99,91.77,90.53
26/05/2021,2,0,4,22,registered,157,1.24,3.99,626.43,625.19
26/05/2021,2,0,4,23,casual,17,1.24,3.99,67.83,66.59
26/05/2021,2,0,4,23,registered,73,1.24,3.99,291.27,290.03
26/05/2022,2,1,6,0,casual,18,1.56,4.99,89.82,88.26
26/05/2022,2,1,6,0,registered,98,1.56,4.99,489.02,487.46
26/05/2022,2,1,6,1,casual,18,1.56,4.99,89.82,88.26
26/05/2022,2,1,6,1,registered,64,1.56,4.99,319.36,317.8
26/05/2022,2,1,6,2,casual,9,1.56,4.99,44.91,43.35
26/05/2022,2,1,6,2,registered,55,1.56,4.99,274.45,272.89
26/05/2022,2,1,6,3,casual,9,1.56,4.99,44.91,43.35
26/05/2022,2,1,6,3,registered,22,1.56,4.99,109.78,108.22
26/05/2022,2,1,6,4,casual,0,1.56,4.99,0,-1.56
26/05/2022,2,1,6,4,registered,2,1.56,4.99,9.98,8.42
26/05/2022,2,1,6,5,casual,0,1.56,4.99,0,-1.56
26/05/2022,2,1,6,5,registered,10,1.56,4.99,49.9,48.34
26/05/2022,2,1,6,6,casual,6,1.56,4.99,29.94,28.38
26/05/2022,2,1,6,6,registered,25,1.56,4.99,124.75,123.19
26/05/2022,2,1,6,7,casual,10,1.56,4.99,49.9,48.34
26/05/2022,2,1,6,7,registered,44,1.56,4.99,219.56,218
26/05/2022,2,1,6,8,casual,38,1.56,4.99,189.62,188.06
26/05/2022,2,1,6,8,registered,103,1.56,4.99,513.97,512.41
26/05/2022,2,1,6,9,casual,97,1.56,4.99,484.03,482.47
26/05/2022,2,1,6,9,registered,192,1.56,4.99,958.08,956.52
26/05/2022,2,1,6,10,casual,181,1.56,4.99,903.19,901.63
26/05/2022,2,1,6,10,registered,256,1.56,4.99,1277.44,1275.88
26/05/2022,2,1,6,11,casual,208,1.56,4.99,1037.92,1036.36
26/05/2022,2,1,6,11,registered,312,1.56,4.99,1556.88,1555.32
26/05/2022,2,1,6,12,casual,236,1.56,4.99,1177.64,1176.08
26/05/2022,2,1,6,12,registered,293,1.56,4.99,1462.07,1460.51
26/05/2022,2,1,6,13,casual,265,1.56,4.99,1322.35,1320.79
26/05/2022,2,1,6,13,registered,274,1.56,4.99,1367.26,1365.7
26/05/2022,2,1,6,14,casual,307,1.56,4.99,1531.93,1530.37
26/05/2022,2,1,6,14,registered,257,1.56,4.99,1282.43,1280.87
26/05/2022,2,1,6,15,casual,274,1.56,4.99,1367.26,1365.7
26/05/2022,2,1,6,15,registered,239,1.56,4.99,1192.61,1191.05
26/05/2022,2,1,6,16,casual,261,1.56,4.99,1302.39,1300.83
26/05/2022,2,1,6,16,registered,243,1.56,4.99,1212.57,1211.01
26/05/2022,2,1,6,17,casual,235,1.56,4.99,1172.65,1171.09
26/05/2022,2,1,6,17,registered,227,1.56,4.99,1132.73,1131.17
26/05/2022,2,1,6,18,casual,199,1.56,4.99,993.01,991.45
26/05/2022,2,1,6,18,registered,216,1.56,4.99,1077.84,1076.28
26/05/2022,2,1,6,19,casual,159,1.56,4.99,793.41,791.85
26/05/2022,2,1,6,19,registered,214,1.56,4.99,1067.86,1066.3
26/05/2022,2,1,6,20,casual,103,1.56,4.99,513.97,512.41
26/05/2022,2,1,6,20,registered,152,1.56,4.99,758.48,756.92
26/05/2022,2,1,6,21,casual,100,1.56,4.99,499,497.44
26/05/2022,2,1,6,21,registered,151,1.56,4.99,753.49,751.93
26/05/2022,2,1,6,22,casual,86,1.56,4.99,429.14,427.58
26/05/2022,2,1,6,22,registered,118,1.56,4.99,588.82,587.26
26/05/2022,2,1,6,23,casual,36,1.56,4.99,179.64,178.08
26/05/2022,2,1,6,23,registered,114,1.56,4.99,568.86,567.3
26/06/2021,3,0,0,0,casual,30,1.24,3.99,119.7,118.46
26/06/2021,3,0,0,0,registered,85,1.24,3.99,339.15,337.91
26/06/2021,3,0,0,1,casual,17,1.24,3.99,67.83,66.59
26/06/2021,3,0,0,1,registered,73,1.24,3.99,291.27,290.03
26/06/2021,3,0,0,2,casual,17,1.24,3.99,67.83,66.59
26/06/2021,3,0,0,2,registered,70,1.24,3.99,279.3,278.06
26/06/2021,3,0,0,3,casual,12,1.24,3.99,47.88,46.64
26/06/2021,3,0,0,3,registered,22,1.24,3.99,87.78,86.54
26/06/2021,3,0,0,4,casual,3,1.24,3.99,11.97,10.73
26/06/2021,3,0,0,4,registered,8,1.24,3.99,31.92,30.68
26/06/2021,3,0,0,5,casual,3,1.24,3.99,11.97,10.73
26/06/2021,3,0,0,5,registered,9,1.24,3.99,35.91,34.67
26/06/2021,3,0,0,6,casual,7,1.24,3.99,27.93,26.69
26/06/2021,3,0,0,6,registered,13,1.24,3.99,51.87,50.63
26/06/2021,3,0,0,7,casual,24,1.24,3.99,95.76,94.52
26/06/2021,3,0,0,7,registered,27,1.24,3.99,107.73,106.49
26/06/2021,3,0,0,8,casual,29,1.24,3.99,115.71,114.47
26/06/2021,3,0,0,8,registered,78,1.24,3.99,311.22,309.98
26/06/2021,3,0,0,9,casual,75,1.24,3.99,299.25,298.01
26/06/2021,3,0,0,9,registered,131,1.24,3.99,522.69,521.45
26/06/2021,3,0,0,10,casual,136,1.24,3.99,542.64,541.4
26/06/2021,3,0,0,10,registered,196,1.24,3.99,782.04,780.8
26/06/2021,3,0,0,11,casual,127,1.24,3.99,506.73,505.49
26/06/2021,3,0,0,11,registered,219,1.24,3.99,873.81,872.57
26/06/2021,3,0,0,12,casual,175,1.24,3.99,698.25,697.01
26/06/2021,3,0,0,12,registered,268,1.24,3.99,1069.32,1068.08
26/06/2021,3,0,0,13,casual,197,1.24,3.99,786.03,784.79
26/06/2021,3,0,0,13,registered,245,1.24,3.99,977.55,976.31
26/06/2021,3,0,0,14,casual,197,1.24,3.99,786.03,784.79
